center_id,latitude,longitude,street_name,mcpps,sector
snd-28539,47.587751,-122.310002,S STATE ST,NORTH BEACON HILL,R
snd-28540,47.588083,-122.308387,19TH AVE S,NORTH BEACON HILL,R
snd-28541,47.587746,-122.308923,S STATE ST,NORTH BEACON HILL,R
snd-28542,47.588078,-122.307309,VALENTINE PL S,NORTH BEACON HILL,R
snd-28543,47.587741,-122.307845,S STATE ST,NORTH BEACON HILL,R
snd-28545,47.588073,-122.306231,20TH AVE S,NORTH BEACON HILL,R
snd-28546,47.587735,-122.306767,S STATE ST,NORTH BEACON HILL,R
snd-28547,47.588062,-122.303865,22ND AVE S,MOUNT BAKER,R
snd-28548,47.587729,-122.304554,S STATE ST,MOUNT BAKER,R
snd-28549,47.588070,-122.305174,21ST AVE S,MOUNT BAKER,R
snd-28550,47.588075,-122.305538,RAINIER AVE S,NORTH BEACON HILL,R
snd-28551,47.587736,-122.305739,S STATE ST,NORTH BEACON HILL,R
snd-28552,47.588571,-122.291483,32ND AVE S,MOUNT BAKER,R
snd-28553,47.587701,-122.291012,S MASSACHUSETTS ST,MOUNT BAKER,R
snd-28554,47.588273,-122.290515,33RD AVE S,MOUNT BAKER,R
snd-28556,47.588258,-122.289262,LAKE WASHINGTON BLVD S,MOUNT BAKER,R
snd-28557,47.587690,-122.289916,S MASSACHUSETTS ST,MOUNT BAKER,R
snd-28558,47.588601,-122.288032,35TH AVE S,MOUNT BAKER,R
snd-28559,47.587673,-122.288681,S MASSACHUSETTS ST,MOUNT BAKER,R
snd-28560,47.588671,-122.286813,36TH AVE S,MOUNT BAKER,R
snd-28561,47.587657,-122.287455,S MASSACHUSETTS ST,MOUNT BAKER,R
snd-28562,47.588216,-122.286154,LAKESIDE AVE S,MOUNT BAKER,R
snd-28563,47.587646,-122.286560,S MASSACHUSETTS ST,MOUNT BAKER,R
snd-28564,47.587635,-122.285945,S MASSACHUSETTS ST,MOUNT BAKER,R
snd-28568,47.587506,-122.339281,ALASKAN WAY S,SODO,O
snd-28569,47.587531,-122.291491,32ND AVE S,MOUNT BAKER,R
snd-28570,47.587260,-122.307313,VALENTINE PL S,NORTH BEACON HILL,R
snd-28571,47.587371,-122.313752,15TH AVE S,NORTH BEACON HILL,R
snd-28572,47.587381,-122.312706,16TH AVE S,NORTH BEACON HILL,R
snd-28573,47.587001,-122.313118,S GRAND ST,NORTH BEACON HILL,R
snd-28574,47.587687,-122.317277,12TH AVE S,NORTH BEACON HILL,R
snd-28575,47.587365,-122.314863,14TH AVE S,NORTH BEACON HILL,R
snd-28576,47.586951,-122.315375,S GRAND ST,NORTH BEACON HILL,R
snd-28577,47.587684,-122.315984,13TH AVE S,NORTH BEACON HILL,R
snd-28578,47.586935,-122.316632,S GRAND ST,NORTH BEACON HILL,R
snd-28582,47.586827,-122.290010,LAKE WASHINGTON BLVD S,MOUNT BAKER,R
snd-28583,47.586982,-122.312409,S GRAND ST,NORTH BEACON HILL,R
snd-28585,47.587323,-122.306234,20TH AVE S,NORTH BEACON HILL,R
snd-28586,47.586914,-122.306600,S GRAND ST,NORTH BEACON HILL,R
snd-28587,47.587109,-122.305159,21ST AVE S,NORTH BEACON HILL,R
snd-28588,47.586912,-122.305858,S GRAND ST,NORTH BEACON HILL,R
snd-28589,47.587324,-122.303858,22ND AVE S,MOUNT BAKER,R
snd-28590,47.587565,-122.305131,RAINIER AVE S,NORTH BEACON HILL,R
snd-28591,47.586910,-122.305080,S GRAND ST,NORTH BEACON HILL,R
snd-28595,47.587645,-122.302602,23RD AVE S,MOUNT BAKER,R
snd-28596,47.586922,-122.303412,S GRAND ST,MOUNT BAKER,R
snd-28597,47.587596,-122.301300,24TH AVE S,MOUNT BAKER,R
snd-28598,47.586916,-122.302101,S GRAND ST,MOUNT BAKER,R
snd-28599,47.587166,-122.333265,OCCIDENTAL AVE S,SODO,O
snd-28600,47.587605,-122.300172,25TH AVE S,MOUNT BAKER,R
snd-28601,47.586910,-122.300880,S GRAND ST,MOUNT BAKER,R
snd-28602,47.587604,-122.299117,26TH AVE S,MOUNT BAKER,R
snd-28603,47.586905,-122.299659,S GRAND ST,MOUNT BAKER,R
snd-28604,47.587606,-122.298062,M L KING JR WAY S,MOUNT BAKER,R
snd-28605,47.586903,-122.298575,S GRAND ST,MOUNT BAKER,R
snd-28606,47.587593,-122.297012,28TH AVE S,MOUNT BAKER,R
snd-28607,47.586893,-122.296779,S GRAND ST,MOUNT BAKER,R
snd-28608,47.587530,-122.295965,BRADNER PL S,MOUNT BAKER,R
snd-28610,47.587433,-122.294907,29TH AVE S,MOUNT BAKER,R
snd-28611,47.586886,-122.295256,S GRAND ST,MOUNT BAKER,R
snd-28612,47.586883,-122.294602,S GRAND ST,MOUNT BAKER,R
snd-28613,47.587411,-122.293594,30TH AVE S,MOUNT BAKER,R
snd-28614,47.586878,-122.294039,S GRAND ST,MOUNT BAKER,R
snd-28615,47.587437,-122.292880,31ST AVE S,MOUNT BAKER,R
snd-28616,47.586873,-122.293481,S GRAND ST,MOUNT BAKER,R
snd-28617,47.587248,-122.288076,35TH AVE S,MOUNT BAKER,R
snd-28618,47.587307,-122.321392,AIRPORT WAY S,SODO,O
snd-28619,47.586389,-122.321055,S HOLGATE ST,SODO,O
snd-28622,47.586657,-122.317278,12TH AVE S,NORTH BEACON HILL,R
snd-28624,47.586652,-122.315979,13TH AVE S,NORTH BEACON HILL,R
snd-28625,47.586374,-122.316626,S HOLGATE ST,NORTH BEACON HILL,R
snd-28626,47.587166,-122.335121,UTAH AVE S,SODO,O
snd-28627,47.586676,-122.314666,14TH AVE S,NORTH BEACON HILL,R
snd-28628,47.587166,-122.334197,1ST AVE S,SODO,O
snd-28629,47.586104,-122.334660,S HOLGATE ST,SODO,O
snd-28631,47.586104,-122.333732,S HOLGATE ST,SODO,O
snd-28632,47.586696,-122.313360,15TH AVE S,NORTH BEACON HILL,R
snd-28633,47.586365,-122.314016,S HOLGATE ST,NORTH BEACON HILL,R
snd-28636,47.586661,-122.312066,16TH AVE S,NORTH BEACON HILL,R
snd-28637,47.586360,-122.312711,S HOLGATE ST,NORTH BEACON HILL,R
snd-28640,47.587189,-122.329986,3RD AVE S,SODO,O
snd-28642,47.587048,-122.310607,17TH AVE S,NORTH BEACON HILL,R
snd-28643,47.586355,-122.311046,S HOLGATE ST,NORTH BEACON HILL,R
snd-28644,47.587199,-122.329057,4TH AVE S,SODO,O
snd-28645,47.586170,-122.329521,S HOLGATE ST,SODO,O
snd-28646,47.587351,-122.309456,18TH AVE S,NORTH BEACON HILL,R
snd-28647,47.586351,-122.310100,S HOLGATE ST,NORTH BEACON HILL,R
snd-28650,47.587324,-122.308390,19TH AVE S,NORTH BEACON HILL,R
snd-28651,47.586346,-122.308796,S HOLGATE ST,NORTH BEACON HILL,R
snd-28652,47.587201,-122.325972,6TH AVE S,SODO,O
snd-28653,47.586175,-122.326686,S HOLGATE ST,SODO,O
snd-28654,47.586641,-122.306837,20TH AVE S,NORTH BEACON HILL,R
snd-28655,47.586341,-122.307492,S HOLGATE ST,NORTH BEACON HILL,R
snd-28656,47.587163,-122.323500,8TH AVE S,SODO,O
snd-28657,47.586138,-122.324738,S HOLGATE ST,SODO,O
snd-28658,47.586627,-122.305532,21ST AVE S,NORTH BEACON HILL,R
snd-28659,47.586337,-122.306187,S HOLGATE ST,NORTH BEACON HILL,R
snd-28660,47.586153,-122.322447,S HOLGATE ST,SODO,O
snd-28662,47.586773,-122.304161,22ND AVE S,MOUNT BAKER,R
snd-28663,47.586761,-122.304569,RAINIER AVE S,NORTH BEACON HILL,R
snd-28664,47.586332,-122.304887,S HOLGATE ST,NORTH BEACON HILL,R
snd-28666,47.586297,-122.321393,AIRPORT WAY S,SODO,O
snd-28667,47.586099,-122.321203,S HOLGATE BR,SODO,O
snd-28668,47.586730,-122.302764,23RD AVE S,MOUNT BAKER,R
snd-28669,47.586328,-122.303582,S HOLGATE ST,MOUNT BAKER,R
snd-28671,47.586627,-122.301616,24TH AVE S,MOUNT BAKER,R
snd-28672,47.586323,-122.302272,S HOLGATE ST,MOUNT BAKER,R
snd-28675,47.586618,-122.300311,25TH AVE S,MOUNT BAKER,R
snd-28676,47.586317,-122.300967,S HOLGATE ST,MOUNT BAKER,R
snd-28677,47.586613,-122.298103,M L KING JR WAY S,MOUNT BAKER,R
snd-28678,47.586321,-122.298569,S HOLGATE ST,MOUNT BAKER,R
snd-28679,47.586619,-122.299007,26TH AVE S,MOUNT BAKER,R
snd-28680,47.586313,-122.299662,S HOLGATE ST,MOUNT BAKER,R
snd-28681,47.586620,-122.296898,28TH AVE S,MOUNT BAKER,R
snd-28682,47.586325,-122.297513,S HOLGATE ST,MOUNT BAKER,R
snd-28683,47.587083,-122.286524,LAKESIDE AVE S,MOUNT BAKER,R
snd-28684,47.587087,-122.286867,36TH AVE S,MOUNT BAKER,R
snd-28685,47.586322,-122.296648,S HOLGATE ST,MOUNT BAKER,R
snd-28687,47.586317,-122.295344,S HOLGATE ST,MOUNT BAKER,R
snd-28688,47.586603,-122.295594,29TH AVE S,MOUNT BAKER,R
snd-28690,47.586582,-122.294289,30TH AVE S,MOUNT BAKER,R
snd-28691,47.586314,-122.294625,S HOLGATE ST,MOUNT BAKER,R
snd-28694,47.586579,-122.293092,31ST AVE S,MOUNT BAKER,R
snd-28695,47.586300,-122.293584,S HOLGATE ST,MOUNT BAKER,R
snd-28697,47.585043,-122.333266,OCCIDENTAL AVE S,SODO,O
snd-28698,47.586029,-122.321393,AIRPORT WAY S,SODO,O
snd-28699,47.586056,-122.322384,S HOLGATE ST,SODO,O
snd-28705,47.585707,-122.321393,AIRPORT WAY S,SODO,O
snd-28706,47.585558,-122.321018,S PLUM ST,SODO,O
snd-28707,47.585073,-122.329974,3RD AVE S,SODO,O
snd-28708,47.585960,-122.317282,12TH AVE S,NORTH BEACON HILL,R
snd-28709,47.585956,-122.315977,13TH AVE S,NORTH BEACON HILL,R
snd-28710,47.585543,-122.316633,S PLUM ST,NORTH BEACON HILL,R
snd-28711,47.585951,-122.314672,14TH AVE S,NORTH BEACON HILL,R
snd-28713,47.585947,-122.313367,15TH AVE S,NORTH BEACON HILL,R
snd-28714,47.585534,-122.314023,S PLUM ST,NORTH BEACON HILL,R
snd-28715,47.585943,-122.312059,16TH AVE S,NORTH BEACON HILL,R
snd-28716,47.585530,-122.312715,S PLUM ST,NORTH BEACON HILL,R
snd-28717,47.585938,-122.310757,17TH AVE S,NORTH BEACON HILL,R
snd-28718,47.585933,-122.309452,18TH AVE S,NORTH BEACON HILL,R
snd-28719,47.585520,-122.310108,S PLUM ST,NORTH BEACON HILL,R
snd-28721,47.585928,-122.308148,19TH AVE S,NORTH BEACON HILL,R
snd-28722,47.585515,-122.308803,S PLUM ST,NORTH BEACON HILL,R
snd-28723,47.585924,-122.306842,20TH AVE S,NORTH BEACON HILL,R
snd-28724,47.585511,-122.307498,S PLUM ST,NORTH BEACON HILL,R
snd-28725,47.585919,-122.305538,21ST AVE S,NORTH BEACON HILL,R
snd-28726,47.585506,-122.306193,S PLUM ST,NORTH BEACON HILL,R
snd-28727,47.585915,-122.304233,22ND AVE S,NORTH BEACON HILL,R
snd-28728,47.585502,-122.304889,S PLUM ST,NORTH BEACON HILL,R
snd-28729,47.585914,-122.303922,RAINIER AVE S,MOUNT BAKER,R
snd-28730,47.585498,-122.303921,S PLUM ST,NORTH BEACON HILL,R
snd-28731,47.585911,-122.302928,23RD AVE S,MOUNT BAKER,R
snd-28732,47.585497,-122.303268,S PLUM ST,MOUNT BAKER,R
snd-28733,47.585905,-122.301623,24TH AVE S,MOUNT BAKER,R
snd-28734,47.585493,-122.302279,S PLUM ST,MOUNT BAKER,R
snd-28735,47.585899,-122.300317,25TH AVE S,MOUNT BAKER,R
snd-28736,47.585487,-122.300973,S PLUM ST,MOUNT BAKER,R
snd-28737,47.585897,-122.299011,26TH AVE S,MOUNT BAKER,R
snd-28738,47.585483,-122.299666,S PLUM ST,MOUNT BAKER,R
snd-28739,47.585904,-122.298128,M L KING JR WAY S,MOUNT BAKER,R
snd-28740,47.585481,-122.298572,S PLUM ST,MOUNT BAKER,R
snd-28741,47.585893,-122.295096,29TH AVE S,MOUNT BAKER,R
snd-28742,47.585470,-122.295457,S PLUM ST,MOUNT BAKER,R
snd-28743,47.586011,-122.287068,LAKESIDE AVE S,MOUNT BAKER,R
snd-28745,47.585907,-122.294028,30TH AVE S,MOUNT BAKER,R
snd-28746,47.585466,-122.294570,S PLUM ST,MOUNT BAKER,R
snd-28748,47.585409,-122.318808,BEACON AVE S,NORTH BEACON HILL,R
snd-28749,47.585315,-122.294046,30TH AVE S,MOUNT BAKER,R
snd-28750,47.585721,-122.292997,31ST AVE S,MOUNT BAKER,R
snd-28751,47.585159,-122.293524,S PLUM ST,MOUNT BAKER,R
snd-28752,47.585521,-122.291920,32ND AVE S,MOUNT BAKER,R
snd-28753,47.585144,-122.292461,S PLUM ST,MOUNT BAKER,R
snd-28754,47.585434,-122.290847,33RD AVE S,MOUNT BAKER,R
snd-28755,47.585132,-122.291398,S PLUM ST,MOUNT BAKER,R
snd-28757,47.585119,-122.290328,S PLUM ST,MOUNT BAKER,R
snd-28758,47.585066,-122.321394,AIRPORT WAY S,SODO,O
snd-28759,47.584570,-122.320950,S HILL ST,SODO,O
snd-28760,47.585051,-122.317289,12TH AVE S,NORTH BEACON HILL,R
snd-28761,47.585047,-122.315985,13TH AVE S,NORTH BEACON HILL,R
snd-28762,47.584554,-122.316315,S HILL ST,NORTH BEACON HILL,R
snd-28763,47.585042,-122.314680,14TH AVE S,NORTH BEACON HILL,R
snd-28764,47.584551,-122.315336,S HILL ST,NORTH BEACON HILL,R
snd-28765,47.585038,-122.313375,15TH AVE S,NORTH BEACON HILL,R
snd-28766,47.584546,-122.314031,S HILL ST,NORTH BEACON HILL,R
snd-28767,47.585034,-122.312066,16TH AVE S,NORTH BEACON HILL,R
snd-28768,47.584542,-122.312725,S HILL ST,NORTH BEACON HILL,R
snd-28769,47.584539,-122.311739,S HILL ST,NORTH BEACON HILL,R
snd-28770,47.585028,-122.310765,17TH AVE S,NORTH BEACON HILL,R
snd-28772,47.585024,-122.309460,18TH AVE S,NORTH BEACON HILL,R
snd-28773,47.584532,-122.310117,S HILL ST,NORTH BEACON HILL,R
snd-28774,47.585019,-122.308156,19TH AVE S,NORTH BEACON HILL,R
snd-28775,47.584528,-122.308812,S HILL ST,NORTH BEACON HILL,R
snd-28776,47.585015,-122.306850,20TH AVE S,NORTH BEACON HILL,R
snd-28777,47.584523,-122.307507,S HILL ST,NORTH BEACON HILL,R
snd-28778,47.585010,-122.305545,21ST AVE S,NORTH BEACON HILL,R
snd-28779,47.584519,-122.306202,S HILL ST,NORTH BEACON HILL,R
snd-28780,47.585019,-122.302921,23RD AVE S,MOUNT BAKER,R
snd-28781,47.585020,-122.303257,RAINIER AVE S,MOUNT BAKER,R
snd-28782,47.584527,-122.303577,S HILL ST,NORTH BEACON HILL,R
snd-28783,47.585006,-122.304241,22ND AVE S,NORTH BEACON HILL,R
snd-28784,47.584514,-122.304897,S HILL ST,NORTH BEACON HILL,R
snd-28785,47.584996,-122.301629,24TH AVE S,MOUNT BAKER,R
snd-28786,47.584522,-122.302271,S HILL ST,MOUNT BAKER,R
snd-28787,47.584990,-122.300322,25TH AVE S,MOUNT BAKER,R
snd-28788,47.584500,-122.300979,S HILL ST,MOUNT BAKER,R
snd-28790,47.584987,-122.298134,M L KING JR WAY S,MOUNT BAKER,R
snd-28791,47.584494,-122.298580,S HILL ST,MOUNT BAKER,R
snd-28793,47.585042,-122.335122,UTAH AVE S,SODO,O
snd-28794,47.585041,-122.334198,1ST AVE S,SODO,O
snd-28796,47.584976,-122.295103,29TH AVE S,MOUNT BAKER,R
snd-28797,47.584482,-122.295439,S HILL ST,MOUNT BAKER,R
snd-28798,47.583980,-122.333733,S WALKER ST,SODO,O
snd-28801,47.584821,-122.294061,30TH AVE S,MOUNT BAKER,R
snd-28802,47.584479,-122.294590,S HILL ST,MOUNT BAKER,R
snd-28803,47.584811,-122.292998,31ST AVE S,MOUNT BAKER,R
snd-28804,47.584473,-122.293535,S HILL ST,MOUNT BAKER,R
snd-28806,47.585074,-122.329058,4TH AVE S,SODO,O
snd-28807,47.583976,-122.329511,S WALKER ST,SODO,O
snd-28808,47.583977,-122.328432,S WALKER ST,SODO,O
snd-28809,47.585076,-122.325973,6TH AVE S,SODO,O
snd-28810,47.583977,-122.326585,S WALKER ST,SODO,O
snd-28812,47.583976,-122.325425,S WALKER ST,SODO,O
snd-28813,47.584273,-122.321394,AIRPORT WAY S,SODO,O
snd-28814,47.583976,-122.322444,S WALKER ST,SODO,O
snd-28817,47.583848,-122.321395,AIRPORT WAY S,SODO,O
snd-28818,47.583720,-122.320888,S WALKER ST,SODO,O
snd-28820,47.584701,-122.318281,BEACON AVE S,NORTH BEACON HILL,R
snd-28821,47.583708,-122.317624,S WALKER ST,NORTH BEACON HILL,R
snd-28822,47.584128,-122.315993,13TH AVE S,NORTH BEACON HILL,R
snd-28823,47.583703,-122.316321,S WALKER ST,NORTH BEACON HILL,R
snd-28824,47.584123,-122.314688,14TH AVE S,NORTH BEACON HILL,R
snd-28825,47.583700,-122.315344,S WALKER ST,NORTH BEACON HILL,R
snd-28826,47.584120,-122.313383,15TH AVE S,NORTH BEACON HILL,R
snd-28827,47.583697,-122.314039,S WALKER ST,NORTH BEACON HILL,R
snd-28828,47.584116,-122.312075,16TH AVE S,NORTH BEACON HILL,R
snd-28829,47.583693,-122.312733,S WALKER ST,NORTH BEACON HILL,R
snd-28830,47.583689,-122.311753,S WALKER ST,NORTH BEACON HILL,R
snd-28831,47.584110,-122.310773,17TH AVE S,NORTH BEACON HILL,R
snd-28833,47.583684,-122.310431,S WALKER ST,NORTH BEACON HILL,R
snd-28834,47.584214,-122.309467,18TH AVE S,NORTH BEACON HILL,R
snd-28836,47.584101,-122.308163,19TH AVE S,NORTH BEACON HILL,R
snd-28837,47.583678,-122.308820,S WALKER ST,NORTH BEACON HILL,R
snd-28838,47.584096,-122.306858,20TH AVE S,NORTH BEACON HILL,R
snd-28839,47.583674,-122.307514,S WALKER ST,NORTH BEACON HILL,R
snd-28840,47.584092,-122.305554,21ST AVE S,NORTH BEACON HILL,R
snd-28841,47.583669,-122.306209,S WALKER ST,NORTH BEACON HILL,R
snd-28842,47.584087,-122.304248,22ND AVE S,NORTH BEACON HILL,R
snd-28843,47.583665,-122.304905,S WALKER ST,NORTH BEACON HILL,R
snd-28844,47.584100,-122.302928,23RD AVE S,NORTH BEACON HILL,R
snd-28845,47.583660,-122.303599,S WALKER ST,NORTH BEACON HILL,R
snd-28846,47.584099,-122.302554,RAINIER AVE S,MOUNT BAKER,R
snd-28847,47.583657,-122.302573,S WALKER ST,NORTH BEACON HILL,R
snd-28848,47.584079,-122.301637,24TH AVE S,MOUNT BAKER,R
snd-28849,47.583656,-122.301920,S WALKER ST,MOUNT BAKER,R
snd-28850,47.584072,-122.300330,25TH AVE S,MOUNT BAKER,R
snd-28851,47.583651,-122.300988,S WALKER ST,MOUNT BAKER,R
snd-28853,47.584068,-122.298141,M L KING JR WAY S,MOUNT BAKER,R
snd-28854,47.583646,-122.299239,S WALKER ST,MOUNT BAKER,R
snd-28855,47.583639,-122.297282,S WALKER ST,MOUNT BAKER,R
snd-28856,47.584978,-122.296407,28TH AVE S,MOUNT BAKER,R
snd-28858,47.584056,-122.295111,29TH AVE S,MOUNT BAKER,R
snd-28859,47.583633,-122.295767,S WALKER ST,MOUNT BAKER,R
snd-28860,47.584051,-122.294082,30TH AVE S,MOUNT BAKER,R
snd-28861,47.583628,-122.294603,S WALKER ST,MOUNT BAKER,R
snd-28862,47.584046,-122.292998,31ST AVE S,MOUNT BAKER,R
snd-28863,47.583624,-122.293545,S WALKER ST,MOUNT BAKER,R
snd-28864,47.584376,-122.291924,32ND AVE S,MOUNT BAKER,R
snd-28865,47.583619,-122.292461,S DOSE TER,MOUNT BAKER,R
snd-28866,47.584370,-122.290871,33RD AVE S,MOUNT BAKER,R
snd-28867,47.583615,-122.291397,S DOSE TER,MOUNT BAKER,R
snd-28868,47.583616,-122.289347,S DOSE TER,MOUNT BAKER,R
snd-28869,47.584360,-122.289786,34TH AVE S,MOUNT BAKER,R
snd-28870,47.583611,-122.290328,S DOSE TER,MOUNT BAKER,R
snd-28872,47.583068,-122.298110,M L KING JR WAY S,MOUNT BAKER,R
snd-28873,47.583365,-122.321396,AIRPORT WAY S,SODO,O
snd-28874,47.583008,-122.320821,S COLLEGE ST,SODO,O
snd-28875,47.583349,-122.317023,BEACON AVE S,NORTH BEACON HILL,R
snd-28876,47.583346,-122.316000,13TH AVE S,NORTH BEACON HILL,R
snd-28878,47.583342,-122.314695,14TH AVE S,NORTH BEACON HILL,R
snd-28879,47.582987,-122.315351,S COLLEGE ST,NORTH BEACON HILL,R
snd-28880,47.583401,-122.302004,RAINIER AVE S,MOUNT BAKER,R
snd-28881,47.583338,-122.313391,15TH AVE S,NORTH BEACON HILL,R
snd-28882,47.582984,-122.314046,S COLLEGE ST,NORTH BEACON HILL,R
snd-28883,47.583334,-122.312084,16TH AVE S,NORTH BEACON HILL,R
snd-28884,47.582980,-122.312742,S COLLEGE ST,NORTH BEACON HILL,R
snd-28885,47.583329,-122.310780,17TH AVE S,NORTH BEACON HILL,R
snd-28886,47.582975,-122.311436,S COLLEGE ST,NORTH BEACON HILL,R
snd-28887,47.583324,-122.309475,18TH AVE S,NORTH BEACON HILL,R
snd-28888,47.582970,-122.310131,S COLLEGE ST,NORTH BEACON HILL,R
snd-28889,47.583320,-122.308170,19TH AVE S,NORTH BEACON HILL,R
snd-28890,47.582966,-122.308826,S COLLEGE ST,NORTH BEACON HILL,R
snd-28891,47.583315,-122.306864,20TH AVE S,NORTH BEACON HILL,R
snd-28892,47.582962,-122.307520,S COLLEGE ST,NORTH BEACON HILL,R
snd-28895,47.583311,-122.305560,21ST AVE S,NORTH BEACON HILL,R
snd-28896,47.582958,-122.306214,S COLLEGE ST,NORTH BEACON HILL,R
snd-28897,47.583307,-122.304255,22ND AVE S,NORTH BEACON HILL,R
snd-28898,47.582953,-122.304910,S COLLEGE ST,NORTH BEACON HILL,R
snd-28899,47.583302,-122.302950,23RD AVE S,NORTH BEACON HILL,R
snd-28900,47.582948,-122.303606,S COLLEGE ST,NORTH BEACON HILL,R
snd-28901,47.583044,-122.302098,S COLLEGE ST,NORTH BEACON HILL,R
snd-28902,47.582945,-122.302670,S COLLEGE ST,NORTH BEACON HILL,R
snd-28903,47.583291,-122.300338,25TH AVE S,MOUNT BAKER,R
snd-28907,47.583279,-122.296424,28TH AVE S,MOUNT BAKER,R
snd-28908,47.583273,-122.295120,29TH AVE S,MOUNT BAKER,R
snd-28909,47.582919,-122.295776,S COLLEGE ST,MOUNT BAKER,R
snd-28910,47.583269,-122.294101,30TH AVE S,MOUNT BAKER,R
snd-28911,47.582913,-122.294617,S COLLEGE ST,MOUNT BAKER,R
snd-28912,47.583265,-122.292998,31ST AVE S,MOUNT BAKER,R
snd-28913,47.582909,-122.293554,S COLLEGE ST,MOUNT BAKER,R
snd-28914,47.582939,-122.300962,S COLLEGE ST,MOUNT BAKER,R
snd-28915,47.582954,-122.301664,RAINIER AVE S,MOUNT BAKER,R
snd-28917,47.584251,-122.287893,LAKE WASHINGTON BLVD S,MOUNT BAKER,R
snd-28919,47.582711,-122.292998,31ST AVE S,MOUNT BAKER,R
snd-28920,47.583065,-122.291924,32ND AVE S,MOUNT BAKER,R
snd-28921,47.582515,-122.292461,S COLLEGE ST,MOUNT BAKER,R
snd-28922,47.583064,-122.290871,33RD AVE S,MOUNT BAKER,R
snd-28923,47.582516,-122.291398,S COLLEGE ST,MOUNT BAKER,R
snd-28924,47.583061,-122.289787,34TH AVE S,MOUNT BAKER,R
snd-28925,47.582515,-122.290330,S COLLEGE ST,MOUNT BAKER,R
snd-28927,47.582937,-122.335124,UTAH AVE S,SODO,O
snd-28928,47.582937,-122.334199,1ST AVE S,SODO,O
snd-28929,47.581895,-122.334662,S STACY ST,SODO,O
snd-28930,47.582939,-122.333267,OCCIDENTAL AVE S,SODO,O
snd-28931,47.581896,-122.333733,S STACY ST,SODO,O
snd-28933,47.584263,-122.340006,EAST MARGINAL WAY S,SODO,O
snd-28935,47.582935,-122.329055,4TH AVE S,SODO,O
snd-28936,47.581893,-122.329522,S STACY ST,SODO,O
snd-28937,47.582683,-122.316006,13TH AVE S,NORTH BEACON HILL,R
snd-28938,47.582520,-122.316379,BEACON AVE S,NORTH BEACON HILL,R
snd-28939,47.582935,-122.325975,6TH AVE S,SODO,O
snd-28940,47.581892,-122.324739,S STACY ST,SODO,O
snd-28941,47.582509,-122.287834,LAKE PARK DR S,MOUNT BAKER,R
snd-28942,47.582428,-122.314703,14TH AVE S,NORTH BEACON HILL,R
snd-28943,47.581893,-122.315389,BEACON AVE S,NORTH BEACON HILL,R
snd-28944,47.582447,-122.321396,AIRPORT WAY S,SODO,O
snd-28945,47.581890,-122.322450,S STACY ST,SODO,O
snd-28946,47.581885,-122.320800,S STACY ST,SODO,O
snd-28947,47.582796,-122.317310,12TH AVE S,NORTH BEACON HILL,R
snd-28948,47.581435,-122.285998,SHORELAND DR S,MOUNT BAKER,R
snd-28950,47.578871,-122.283690,LAKE WASHINGTON BLVD S,MOUNT BAKER,R
snd-28952,47.581536,-122.325975,6TH AVE S,SODO,O
snd-28953,47.581180,-122.326361,S BAYVIEW ST,SODO,O
snd-28954,47.581462,-122.321397,AIRPORT WAY S,SODO,O
snd-28955,47.581038,-122.320668,S BAYVIEW ST,SODO,O
snd-28956,47.582201,-122.300349,25TH AVE S,MOUNT BAKER,R
snd-28957,47.582164,-122.301061,RAINIER AVE S,NORTH BEACON HILL,R
snd-28958,47.581536,-122.316016,13TH AVE S,NORTH BEACON HILL,R
snd-28959,47.581024,-122.316357,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28961,47.581446,-122.314712,14TH AVE S,NORTH BEACON HILL,R
snd-28962,47.581022,-122.315139,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28963,47.581469,-122.314227,BEACON AVE S,NORTH BEACON HILL,R
snd-28964,47.581019,-122.314258,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28965,47.581998,-122.313402,15TH AVE S,NORTH BEACON HILL,R
snd-28967,47.581993,-122.312094,16TH AVE S,NORTH BEACON HILL,R
snd-28968,47.581012,-122.312754,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28969,47.581889,-122.297449,M L KING JR WAY S,MOUNT BAKER,R
snd-28970,47.581988,-122.310790,17TH AVE S,NORTH BEACON HILL,R
snd-28971,47.581006,-122.311447,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28972,47.581001,-122.310288,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28973,47.581983,-122.309485,18TH AVE S,NORTH BEACON HILL,R
snd-28974,47.580999,-122.309636,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28975,47.580997,-122.309109,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28976,47.581979,-122.308181,19TH AVE S,NORTH BEACON HILL,R
snd-28977,47.580995,-122.308457,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28978,47.581975,-122.306874,20TH AVE S,NORTH BEACON HILL,R
snd-28979,47.580992,-122.307534,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28980,47.580990,-122.306723,S BAYVIEW ST,NORTH BEACON HILL,R
snd-28981,47.581980,-122.304280,22ND AVE S,NORTH BEACON HILL,R
snd-28982,47.581012,-122.304940,S BAYVIEW ST,NORTH BEACON HILL,R
